draw,repeats,neighbors,max_zone,date,rolling_repeats,rolling_neighbors,rolling_max_zone
107000199,1,1,2,2018-08-20,0.7,1.6,3.0
107000200,0,2,2,2018-08-21,0.5,1.7,2.9
107000201,0,0,3,2018-08-22,0.5,1.6,2.9
107000202,1,1,3,2018-08-23,0.6,1.7,2.9
107000203,0,0,3,2018-08-24,0.6,1.5,3.0
107000204,2,0,2,2018-08-25,0.8,1.3,2.9
107000205,2,0,3,2018-08-27,0.9,1.1,2.9
107000206,1,0,2,2018-08-28,1.0,1.0,2.8
107000207,0,1,2,2018-08-29,0.8,0.8,2.7
107000208,0,0,2,2018-08-30,0.7,0.5,2.4
107000209,0,2,3,2018-08-31,0.6,0.6,2.5
107000210,1,0,2,2018-09-01,0.7,0.4,2.5
107000211,0,2,4,2018-09-03,0.7,0.6,2.6
107000212,1,1,2,2018-09-04,0.7,0.6,2.5
107000213,0,2,3,2018-09-05,0.7,0.8,2.5
107000214,1,1,3,2018-09-06,0.6,0.9,2.6
107000215,0,0,3,2018-09-07,0.4,0.9,2.6
107000216,2,1,3,2018-09-08,0.5,1.0,2.7
107000217,3,1,3,2018-09-10,0.8,1.0,2.8
107000218,1,1,3,2018-09-11,0.9,1.1,2.9
107000219,1,2,3,2018-09-12,1.0,1.1,2.9
107000220,0,0,2,2018-09-13,0.9,1.1,2.9
107000221,0,2,3,2018-09-14,0.9,1.1,2.8
107000222,1,0,3,2018-09-15,0.9,1.0,2.9
107000223,1,2,3,2018-09-17,1.0,1.0,2.9
107000224,0,4,3,2018-09-18,0.9,1.3,2.9
107000225,1,2,2,2018-09-19,1.0,1.5,2.8
107000226,1,1,3,2018-09-20,0.9,1.5,2.8
107000227,0,1,3,2018-09-21,0.6,1.5,2.8
107000228,1,0,2,2018-09-22,0.6,1.4,2.7
107000229,1,0,2,2018-09-24,0.6,1.2,2.6
107000230,1,2,2,2018-09-25,0.7,1.4,2.6
107000231,1,1,3,2018-09-26,0.8,1.3,2.6
107000232,0,1,4,2018-09-27,0.7,1.4,2.7
107000233,1,1,4,2018-09-28,0.7,1.3,2.8
107000234,1,2,2,2018-09-29,0.8,1.1,2.7
107000235,1,2,2,2018-10-01,0.8,1.1,2.7
107000236,0,0,3,2018-10-02,0.7,1.0,2.7
107000237,0,1,2,2018-10-03,0.7,1.0,2.6
107000238,1,1,3,2018-10-04,0.7,1.1,2.7
107000239,1,3,3,2018-10-05,0.7,1.4,2.8
107000240,1,1,4,2018-10-06,0.7,1.3,3.0
107000241,1,2,3,2018-10-08,0.7,1.4,3.0
107000242,0,0,3,2018-10-09,0.7,1.3,2.9
107000243,2,2,2,2018-10-10,0.8,1.4,2.7
107000244,1,0,3,2018-10-11,0.8,1.2,2.8
107000245,1,1,3,2018-10-12,0.8,1.1,2.9
107000246,0,2,2,2018-10-13,0.8,1.3,2.8
107000247,0,1,4,2018-10-15,0.8,1.3,3.0
107000248,2,2,2,2018-10-16,0.9,1.4,2.9
107000249,2,1,3,2018-10-17,1.0,1.2,2.9
107000250,1,0,4,2018-10-18,1.0,1.1,2.9
107000251,0,3,3,2018-10-19,0.9,1.2,2.9
107000252,1,0,3,2018-10-20,1.0,1.2,2.9
107000253,0,1,3,2018-10-22,0.8,1.1,3.0
107000254,0,2,2,2018-10-23,0.7,1.3,2.9
107000255,0,0,4,2018-10-24,0.6,1.2,3.0
107000256,0,0,2,2018-10-25,0.6,1.0,3.0
107000257,1,1,2,2018-10-26,0.7,1.0,2.8
107000258,0,1,2,2018-10-27,0.5,0.9,2.8
107000259,0,2,3,2018-10-29,0.3,1.0,2.8
107000260,1,1,2,2018-10-30,0.3,1.1,2.6
107000261,2,1,2,2018-10-31,0.5,0.9,2.5
107000262,1,2,3,2018-11-01,0.5,1.1,2.5
107000263,1,1,3,2018-11-02,0.6,1.1,2.5
107000264,0,1,2,2018-11-03,0.6,1.0,2.5
107000265,0,1,2,2018-11-05,0.6,1.1,2.3
107000266,0,1,2,2018-11-06,0.6,1.2,2.3
107000267,1,3,3,2018-11-07,0.6,1.4,2.4
107000268,1,1,2,2018-11-08,0.7,1.4,2.4
107000269,1,1,4,2018-11-09,0.8,1.3,2.5
107000270,0,2,2,2018-11-10,0.7,1.4,2.5
107000271,2,1,2,2018-11-12,0.7,1.4,2.5
107000272,2,1,3,2018-11-13,0.8,1.3,2.5
107000273,1,0,3,2018-11-14,0.8,1.2,2.5
107000274,0,0,3,2018-11-15,0.8,1.1,2.6
107000275,0,2,2,2018-11-16,0.8,1.2,2.6
107000276,1,3,3,2018-11-17,0.9,1.4,2.7
107000277,1,0,3,2018-11-19,0.9,1.1,2.7
107000278,0,0,4,2018-11-20,0.8,1.0,2.9
107000279,2,2,3,2018-11-21,0.9,1.1,2.8
107000280,0,1,4,2018-11-22,0.9,1.0,3.0
107000281,1,0,2,2018-11-23,0.8,0.9,3.0
107000282,0,1,3,2018-11-24,0.6,0.9,3.0
107000283,0,0,2,2018-11-26,0.5,0.9,2.9
107000284,0,2,2,2018-11-27,0.5,1.1,2.8
107000285,0,1,2,2018-11-28,0.5,1.0,2.8
107000286,0,2,3,2018-11-29,0.4,0.9,2.8
107000287,1,1,3,2018-11-30,0.4,1.0,2.8
107000288,2,1,4,2018-12-01,0.6,1.1,2.8
107000289,1,0,2,2018-12-03,0.5,0.9,2.7
107000290,0,0,2,2018-12-04,0.5,0.8,2.5
107000291,0,0,2,2018-12-05,0.4,0.8,2.5
107000292,0,2,3,2018-12-06,0.4,0.9,2.5
107000293,0,0,2,2018-12-07,0.4,0.9,2.5
107000294,0,0,2,2018-12-08,0.4,0.7,2.5
107000295,0,0,2,2018-12-10,0.4,0.6,2.5
107000296,1,0,2,2018-12-11,0.5,0.4,2.4
107000297,1,1,4,2018-12-12,0.5,0.4,2.5
107000298,0,1,2,2018-12-13,0.3,0.4,2.3
107000299,2,1,4,2018-12-14,0.4,0.5,2.5
107000300,0,1,2,2018-12-15,0.4,0.6,2.5
107000301,0,1,3,2018-12-17,0.4,0.7,2.6
107000302,1,1,3,2018-12-18,0.5,0.6,2.6
107000303,1,0,2,2018-12-19,0.6,0.6,2.6
107000304,0,1,3,2018-12-20,0.6,0.7,2.7
107000305,0,1,3,2018-12-21,0.6,0.8,2.8
107000306,0,0,2,2018-12-22,0.5,0.8,2.8
107000307,1,2,2,2018-12-24,0.5,0.9,2.6
107000308,1,1,3,2018-12-25,0.6,0.9,2.7
107000309,0,0,4,2018-12-26,0.4,0.8,2.7
107000310,0,1,4,2018-12-27,0.4,0.8,2.9
107000311,1,2,2,2018-12-28,0.5,0.9,2.8
107000312,2,1,3,2018-12-29,0.6,0.9,2.8
107000313,0,2,2,2018-12-31,0.5,1.1,2.8
108000001,1,1,4,2019-01-01,0.6,1.1,2.9
108000002,0,1,3,2019-01-02,0.6,1.1,2.9
108000003,1,2,3,2019-01-03,0.7,1.3,3.0
108000004,1,2,2,2019-01-04,0.7,1.3,3.0
108000005,0,2,2,2019-01-05,0.6,1.4,2.9
108000006,0,1,2,2019-01-07,0.6,1.5,2.7
108000007,0,0,3,2019-01-08,0.6,1.4,2.6
108000008,0,1,3,2019-01-09,0.5,1.3,2.7
108000009,1,2,2,2019-01-10,0.4,1.4,2.6
108000010,0,0,2,2019-01-11,0.4,1.2,2.6
108000011,0,3,3,2019-01-12,0.3,1.4,2.5
108000012,0,2,3,2019-01-14,0.3,1.5,2.5
108000013,1,0,2,2019-01-15,0.3,1.3,2.4
108000014,0,3,4,2019-01-16,0.2,1.4,2.6
108000015,1,1,2,2019-01-17,0.3,1.3,2.6
108000016,1,1,3,2019-01-18,0.4,1.3,2.7
108000017,1,3,2,2019-01-19,0.5,1.6,2.6
108000018,1,2,3,2019-01-21,0.6,1.7,2.6
108000019,0,1,3,2019-01-22,0.5,1.6,2.7
108000020,1,0,2,2019-01-23,0.6,1.6,2.7
108000021,1,2,2,2019-01-24,0.7,1.5,2.6
108000022,0,1,2,2019-01-25,0.7,1.4,2.5
108000023,2,2,3,2019-01-26,0.8,1.6,2.6
108000024,2,2,2,2019-01-28,1.0,1.5,2.4
108000025,1,0,3,2019-01-29,1.0,1.4,2.5
108000026,0,1,3,2019-01-30,0.9,1.4,2.5
108000027,0,3,2,2019-01-31,0.8,1.4,2.5
108000028,0,0,4,2019-02-01,0.7,1.2,2.6
108000029,1,1,3,2019-02-02,0.8,1.2,2.6
108000030,2,2,3,2019-02-04,0.9,1.4,2.7
108000031,2,0,3,2019-02-05,1.0,1.2,2.8
108000032,0,1,3,2019-02-06,1.0,1.2,2.9
108000033,1,0,3,2019-02-07,0.9,1.0,2.9
108000034,0,2,4,2019-02-08,0.7,1.0,3.1
108000035,1,1,3,2019-02-09,0.7,1.1,3.1
108000036,0,0,2,2019-02-11,0.7,1.0,3.0
108000037,2,2,4,2019-02-12,0.9,0.9,3.2
108000038,1,1,3,2019-02-13,1.0,1.0,3.1
108000039,1,0,3,2019-02-14,1.0,0.9,3.1
108000040,0,1,3,2019-02-15,0.8,0.8,3.1
108000041,1,0,3,2019-02-16,0.7,0.8,3.1
108000042,1,2,4,2019-02-18,0.8,0.9,3.2
108000043,1,0,2,2019-02-19,0.8,0.9,3.1
108000044,0,1,4,2019-02-20,0.8,0.8,3.1
108000045,2,1,2,2019-02-21,0.9,0.8,3.0
108000046,0,3,4,2019-02-22,0.9,1.1,3.2
108000047,0,1,3,2019-02-23,0.7,1.0,3.1
108000048,1,1,3,2019-02-25,0.7,1.0,3.1
108000049,0,1,2,2019-02-26,0.6,1.1,3.0
108000050,0,2,3,2019-02-27,0.6,1.2,3.0
108000051,0,2,3,2019-02-28,0.5,1.4,3.0
108000052,0,1,2,2019-03-01,0.4,1.3,2.8
108000053,1,1,3,2019-03-02,0.4,1.4,2.9
108000054,1,0,3,2019-03-04,0.5,1.3,2.8
108000055,0,1,2,2019-03-05,0.3,1.3,2.8
108000056,0,2,3,2019-03-06,0.3,1.2,2.7
108000057,2,0,2,2019-03-07,0.5,1.1,2.6
108000058,2,2,2,2019-03-08,0.6,1.2,2.5
108000059,1,1,3,2019-03-09,0.7,1.2,2.6
108000060,1,0,2,2019-03-11,0.8,1.0,2.5
108000061,0,2,2,2019-03-12,0.8,1.0,2.4
108000062,0,1,2,2019-03-13,0.8,1.0,2.4
108000063,0,1,3,2019-03-14,0.7,1.0,2.4
108000064,0,0,3,2019-03-15,0.6,1.0,2.4
108000065,1,2,2,2019-03-16,0.7,1.1,2.4
108000066,1,2,4,2019-03-18,0.8,1.1,2.5
108000067,0,2,2,2019-03-19,0.6,1.3,2.5
108000068,0,3,2,2019-03-20,0.4,1.4,2.5
108000069,0,1,3,2019-03-21,0.3,1.4,2.5
108000070,0,1,2,2019-03-22,0.2,1.5,2.5
108000071,2,2,3,2019-03-23,0.4,1.5,2.6
108000072,2,1,2,2019-03-25,0.6,1.5,2.6
108000073,1,0,4,2019-03-26,0.7,1.4,2.7
108000074,1,1,3,2019-03-27,0.8,1.5,2.7
108000075,0,0,3,2019-03-28,0.7,1.3,2.8
108000076,1,1,2,2019-03-29,0.7,1.2,2.6
108000077,1,1,3,2019-03-30,0.8,1.1,2.7
108000078,1,2,3,2019-04-01,0.9,1.0,2.8
108000079,1,1,2,2019-04-02,1.0,1.0,2.7
108000080,0,0,3,2019-04-03,1.0,0.9,2.8
108000081,1,1,2,2019-04-04,0.9,0.8,2.7
108000082,0,2,2,2019-04-05,0.7,0.9,2.7
108000083,1,1,2,2019-04-06,0.7,1.0,2.5
108000084,0,2,2,2019-04-08,0.6,1.1,2.4
108000085,0,0,2,2019-04-09,0.6,1.1,2.3
108000086,2,1,4,2019-04-10,0.7,1.1,2.5
108000087,1,1,3,2019-04-11,0.7,1.1,2.5
108000088,0,1,2,2019-04-12,0.6,1.0,2.4
108000089,0,0,3,2019-04-13,0.5,0.9,2.5
108000090,0,1,2,2019-04-15,0.5,1.0,2.4
108000091,0,0,2,2019-04-16,0.4,0.9,2.4
108000092,0,4,3,2019-04-17,0.4,1.1,2.5
108000093,0,1,2,2019-04-18,0.3,1.1,2.5
108000094,0,3,3,2019-04-19,0.3,1.2,2.6
108000095,1,0,3,2019-04-20,0.4,1.2,2.7
108000096,0,1,2,2019-04-22,0.2,1.2,2.5
108000097,0,0,3,2019-04-23,0.1,1.1,2.5
108000098,2,1,2,2019-04-24,0.3,1.1,2.5
108000099,2,1,2,2019-04-25,0.5,1.2,2.4
108000100,0,2,4,2019-04-26,0.5,1.3,2.6
108000101,1,1,4,2019-04-27,0.6,1.4,2.8
108000102,0,1,2,2019-04-29,0.6,1.1,2.7
108000103,1,1,2,2019-04-30,0.7,1.1,2.7
108000104,1,0,3,2019-05-01,0.8,0.8,2.7
108000105,0,0,3,2019-05-02,0.7,0.8,2.7
108000106,0,1,3,2019-05-03,0.7,0.8,2.8
108000107,1,0,3,2019-05-04,0.8,0.8,2.8
108000108,2,1,3,2019-05-06,0.8,0.8,2.9
108000109,1,4,3,2019-05-07,0.7,1.1,3.0
108000110,1,0,4,2019-05-08,0.8,0.9,3.0
108000111,0,0,3,2019-05-09,0.7,0.8,2.9
108000112,0,0,4,2019-05-10,0.7,0.7,3.1
108000113,3,0,3,2019-05-11,0.9,0.6,3.2
108000114,1,1,4,2019-05-13,0.9,0.7,3.3
108000115,1,1,2,2019-05-14,1.0,0.8,3.2
108000116,1,1,4,2019-05-15,1.1,0.8,3.3
108000117,1,2,2,2019-05-16,1.1,1.0,3.2
108000118,2,1,3,2019-05-17,1.1,1.0,3.2
108000119,0,2,3,2019-05-18,1.0,0.8,3.2
108000120,0,1,3,2019-05-20,0.9,0.9,3.1
108000121,0,2,3,2019-05-21,0.9,1.1,3.1
108000122,2,1,3,2019-05-22,1.1,1.2,3.0
108000123,0,3,3,2019-05-23,0.8,1.5,3.0
108000124,1,2,3,2019-05-24,0.8,1.6,2.9
108000125,0,2,3,2019-05-25,0.7,1.7,3.0
108000126,0,2,2,2019-05-27,0.6,1.8,2.8
108000127,1,1,3,2019-05-28,0.6,1.7,2.9
108000128,1,1,2,2019-05-29,0.5,1.7,2.8
108000129,2,0,3,2019-05-30,0.7,1.5,2.8
108000130,0,1,2,2019-05-31,0.7,1.5,2.7
108000131,0,1,4,2019-06-01,0.7,1.4,2.8
108000132,1,2,3,2019-06-03,0.6,1.5,2.8
108000133,1,1,2,2019-06-04,0.7,1.3,2.7
108000134,0,1,3,2019-06-05,0.6,1.2,2.7
108000135,0,1,2,2019-06-06,0.6,1.1,2.6
108000136,0,2,2,2019-06-07,0.6,1.1,2.6
108000137,0,1,3,2019-06-08,0.5,1.1,2.6
108000138,0,2,2,2019-06-10,0.4,1.2,2.6
108000139,2,1,3,2019-06-11,0.4,1.3,2.6
108000140,0,0,2,2019-06-12,0.4,1.2,2.6
108000141,0,0,3,2019-06-13,0.4,1.1,2.5
108000142,1,2,4,2019-06-14,0.4,1.1,2.6
108000143,1,2,3,2019-06-15,0.4,1.2,2.7
108000144,0,3,3,2019-06-17,0.4,1.4,2.7
108000145,0,1,3,2019-06-18,0.4,1.4,2.8
108000146,1,2,3,2019-06-19,0.5,1.4,2.9
108000147,1,1,3,2019-06-20,0.6,1.4,2.9
108000148,2,3,3,2019-06-21,0.8,1.5,3.0
108000149,0,1,4,2019-06-22,0.6,1.5,3.1
108000150,1,0,2,2019-06-24,0.7,1.5,3.1
108000151,1,0,3,2019-06-25,0.8,1.5,3.1
108000152,0,1,2,2019-06-26,0.7,1.4,2.9
108000153,1,1,2,2019-06-27,0.7,1.3,2.8
108000154,0,1,3,2019-06-28,0.7,1.1,2.8
108000155,0,3,3,2019-06-29,0.7,1.3,2.8
108000156,1,3,3,2019-07-01,0.7,1.4,2.8
108000157,1,3,4,2019-07-02,0.7,1.6,2.9
108000158,0,0,2,2019-07-03,0.5,1.3,2.8
108000159,0,0,3,2019-07-04,0.5,1.2,2.7
108000160,3,3,3,2019-07-05,0.7,1.5,2.8
108000161,0,1,3,2019-07-06,0.6,1.6,2.8
108000162,0,1,4,2019-07-08,0.6,1.6,3.0
108000163,1,3,2,2019-07-09,0.6,1.8,3.0
108000164,0,0,4,2019-07-10,0.6,1.7,3.1
108000165,0,2,3,2019-07-11,0.6,1.6,3.1
108000166,2,2,5,2019-07-12,0.7,1.5,3.3
108000167,1,2,4,2019-07-13,0.7,1.4,3.3
108000168,2,3,4,2019-07-15,0.9,1.7,3.5
108000169,0,1,2,2019-07-16,0.9,1.8,3.4
108000170,1,2,3,2019-07-17,0.7,1.7,3.4
108000171,0,3,3,2019-07-18,0.7,1.9,3.4
108000172,1,2,3,2019-07-19,0.8,2.0,3.3
108000173,1,1,2,2019-07-20,0.8,1.8,3.3
108000174,0,0,3,2019-07-22,0.8,1.8,3.2
108000175,1,0,3,2019-07-23,0.9,1.6,3.2
108000176,0,1,3,2019-07-24,0.7,1.5,3.0
108000177,1,1,3,2019-07-25,0.7,1.4,2.9
108000178,1,1,2,2019-07-26,0.6,1.2,2.7
108000179,0,1,2,2019-07-27,0.6,1.2,2.7
108000180,2,0,3,2019-07-29,0.7,1.0,2.7
108000181,2,1,3,2019-07-30,0.9,0.8,2.7
108000182,1,0,4,2019-07-31,0.9,0.6,2.8
108000183,0,0,4,2019-08-01,0.8,0.5,3.0
108000184,0,1,3,2019-08-02,0.8,0.6,3.0
108000185,1,1,3,2019-08-03,0.8,0.7,3.0
108000186,0,1,3,2019-08-05,0.8,0.7,3.0
108000187,2,2,3,2019-08-06,0.9,0.8,3.0
108000188,0,0,2,2019-08-07,0.8,0.7,3.0
108000189,1,1,3,2019-08-08,0.9,0.7,3.1
108000190,1,3,3,2019-08-09,0.8,1.0,3.1
108000191,1,1,3,2019-08-10,0.7,1.0,3.1
108000192,0,1,3,2019-08-12,0.6,1.1,3.0
108000193,0,0,4,2019-08-13,0.6,1.1,3.0
108000194,1,0,3,2019-08-14,0.7,1.0,3.0
108000195,1,2,2,2019-08-15,0.7,1.1,2.9
108000196,0,2,2,2019-08-16,0.7,1.2,2.8
108000197,0,1,3,2019-08-17,0.5,1.1,2.8
108000198,0,1,2,2019-08-19,0.5,1.2,2.8
108000199,1,2,2,2019-08-20,0.5,1.3,2.7
108000200,2,0,3,2019-08-21,0.6,1.0,2.7
108000201,0,0,3,2019-08-22,0.5,0.9,2.7
108000202,0,1,3,2019-08-23,0.5,0.9,2.7
108000203,1,1,3,2019-08-24,0.6,1.0,2.6
108000204,1,0,2,2019-08-26,0.6,1.0,2.5
108000205,0,0,3,2019-08-27,0.5,0.8,2.6
108000206,0,0,2,2019-08-28,0.5,0.6,2.6
108000207,1,1,2,2019-08-29,0.6,0.6,2.5
108000208,0,3,2,2019-08-30,0.6,0.8,2.5
108000209,2,1,2,2019-08-31,0.7,0.7,2.5
108000210,0,2,4,2019-09-02,0.5,0.9,2.6
108000211,1,2,2,2019-09-03,0.6,1.1,2.5
108000212,0,0,4,2019-09-04,0.6,1.0,2.6
108000213,0,0,3,2019-09-05,0.5,0.9,2.6
108000214,1,1,3,2019-09-06,0.5,1.0,2.7
108000215,0,1,3,2019-09-07,0.5,1.1,2.7
108000216,1,2,4,2019-09-09,0.6,1.3,2.9
108000217,1,0,2,2019-09-10,0.6,1.2,2.9
108000218,0,0,3,2019-09-11,0.6,0.9,3.0
108000219,0,0,3,2019-09-12,0.4,0.8,3.1
108000220,0,1,2,2019-09-13,0.4,0.7,2.9
108000221,2,0,2,2019-09-14,0.5,0.5,2.9
108000222,1,1,2,2019-09-16,0.6,0.6,2.7
108000223,1,2,2,2019-09-17,0.7,0.8,2.6
108000224,0,1,3,2019-09-18,0.6,0.8,2.6
108000225,1,0,3,2019-09-19,0.7,0.7,2.6
108000226,0,2,3,2019-09-20,0.6,0.7,2.5
108000227,0,2,2,2019-09-21,0.5,0.9,2.5
108000228,0,2,4,2019-09-23,0.5,1.1,2.6
108000229,1,0,3,2019-09-24,0.6,1.1,2.6
108000230,0,1,2,2019-09-25,0.6,1.1,2.6
108000231,0,1,2,2019-09-26,0.4,1.2,2.6
108000232,1,1,2,2019-09-27,0.4,1.2,2.6
108000233,1,1,2,2019-09-28,0.4,1.1,2.6
108000234,0,2,3,2019-09-30,0.4,1.2,2.6
108000235,0,2,3,2019-10-01,0.3,1.4,2.6
108000236,0,3,2,2019-10-02,0.3,1.5,2.5
108000237,1,1,3,2019-10-03,0.4,1.4,2.6
108000238,1,0,3,2019-10-04,0.5,1.2,2.5
108000239,1,1,4,2019-10-05,0.5,1.3,2.6
108000240,1,2,3,2019-10-07,0.6,1.4,2.7
108000241,1,2,3,2019-10-08,0.7,1.5,2.8
108000242,1,1,2,2019-10-09,0.7,1.5,2.8
108000243,0,1,3,2019-10-10,0.6,1.5,2.9
108000244,1,1,2,2019-10-11,0.7,1.4,2.8
108000245,1,0,2,2019-10-12,0.8,1.2,2.7
108000246,0,3,2,2019-10-14,0.8,1.2,2.7
108000247,0,1,4,2019-10-15,0.7,1.2,2.8
108000248,0,0,3,2019-10-16,0.6,1.2,2.8
108000249,0,0,2,2019-10-17,0.5,1.1,2.6
108000250,0,1,3,2019-10-18,0.4,1.0,2.6
108000251,1,2,3,2019-10-19,0.4,1.0,2.6
108000252,1,1,3,2019-10-21,0.4,1.0,2.7
108000253,2,3,3,2019-10-22,0.6,1.2,2.7
108000254,0,1,2,2019-10-23,0.5,1.2,2.7
108000255,0,3,2,2019-10-24,0.4,1.5,2.7
108000256,0,1,2,2019-10-25,0.4,1.3,2.7
108000257,0,1,3,2019-10-26,0.4,1.3,2.6
108000258,1,2,2,2019-10-28,0.5,1.5,2.5
108000259,2,2,2,2019-10-29,0.7,1.7,2.5
108000260,1,0,3,2019-10-30,0.8,1.6,2.5
108000261,0,1,3,2019-10-31,0.7,1.5,2.5
108000262,0,1,2,2019-11-01,0.6,1.5,2.4
108000263,0,1,3,2019-11-02,0.4,1.3,2.4
108000264,1,0,3,2019-11-04,0.5,1.2,2.5
108000265,2,1,2,2019-11-05,0.7,1.0,2.5
108000266,0,1,3,2019-11-06,0.7,1.0,2.6
108000267,0,0,2,2019-11-07,0.7,0.9,2.5
108000268,1,1,3,2019-11-08,0.7,0.8,2.6
108000269,1,3,3,2019-11-09,0.6,0.9,2.7
108000270,0,1,3,2019-11-11,0.5,1.0,2.7
108000271,0,1,2,2019-11-12,0.5,1.0,2.6
108000272,0,0,2,2019-11-13,0.5,0.9,2.6
108000273,1,0,3,2019-11-14,0.6,0.8,2.6
108000274,0,0,3,2019-11-15,0.5,0.8,2.6
108000275,1,0,2,2019-11-16,0.4,0.7,2.6
108000276,2,1,4,2019-11-18,0.6,0.7,2.7
108000277,1,1,3,2019-11-19,0.7,0.8,2.8
108000278,0,3,2,2019-11-20,0.6,1.0,2.7
108000279,1,1,2,2019-11-21,0.6,0.8,2.6
108000280,0,1,3,2019-11-22,0.6,0.8,2.6
108000281,0,2,4,2019-11-23,0.6,0.9,2.8
108000282,1,1,4,2019-11-25,0.7,1.0,3.0
108000283,0,1,3,2019-11-26,0.6,1.1,3.0
108000284,0,1,3,2019-11-27,0.6,1.2,3.0
108000285,1,1,2,2019-11-28,0.6,1.3,3.0
108000286,0,1,3,2019-11-29,0.4,1.3,2.9
108000287,3,0,2,2019-11-30,0.6,1.2,2.8
108000288,0,1,3,2019-12-02,0.6,1.0,2.9
108000289,0,0,3,2019-12-03,0.5,0.9,3.0
108000290,2,2,3,2019-12-04,0.7,1.0,3.0
108000291,1,2,3,2019-12-05,0.8,1.0,2.9
108000292,1,0,2,2019-12-06,0.8,0.9,2.7
108000293,1,1,3,2019-12-07,0.9,0.9,2.7
108000294,0,1,2,2019-12-09,0.9,0.9,2.6
108000295,0,2,3,2019-12-10,0.8,1.0,2.7
108000296,1,1,3,2019-12-11,0.9,1.0,2.7
108000297,0,3,2,2019-12-12,0.6,1.3,2.7
108000298,0,1,2,2019-12-13,0.6,1.3,2.6
108000299,0,2,3,2019-12-14,0.6,1.5,2.6
108000300,0,3,2,2019-12-16,0.4,1.6,2.5
108000301,1,1,3,2019-12-17,0.4,1.5,2.5
108000302,1,1,2,2019-12-18,0.4,1.6,2.5
108000303,0,1,3,2019-12-19,0.3,1.6,2.5
108000304,2,0,3,2019-12-20,0.5,1.5,2.6
108000305,3,2,2,2019-12-21,0.8,1.5,2.5
108000306,0,1,2,2019-12-23,0.7,1.5,2.4
108000307,1,1,3,2019-12-24,0.8,1.3,2.5
108000308,0,1,3,2019-12-25,0.8,1.3,2.6
108000309,1,2,2,2019-12-26,0.9,1.3,2.5
108000310,1,1,3,2019-12-27,1.0,1.1,2.6
108000311,0,2,3,2019-12-28,0.9,1.2,2.6
108000312,0,0,3,2019-12-30,0.8,1.1,2.7
108000313,1,0,3,2019-12-31,0.9,1.0,2.7
109000001,2,2,2,2020-01-01,0.9,1.2,2.6
109000002,2,2,3,2020-01-02,0.8,1.2,2.7
109000003,1,0,3,2020-01-03,0.9,1.1,2.8
109000004,0,2,3,2020-01-04,0.8,1.2,2.8
109000005,0,1,3,2020-01-06,0.8,1.2,2.8
109000006,1,1,3,2020-01-07,0.8,1.1,2.9
109000007,1,2,4,2020-01-08,0.8,1.2,3.0
109000008,1,1,2,2020-01-09,0.9,1.1,2.9
109000009,0,3,3,2020-01-10,0.9,1.4,2.9
109000010,0,1,3,2020-01-11,0.8,1.5,2.9
109000011,0,3,2,2020-01-13,0.6,1.6,2.9
109000012,0,3,4,2020-01-14,0.4,1.7,3.0
109000013,2,1,2,2020-01-15,0.5,1.8,2.9
109000014,1,0,4,2020-01-16,0.6,1.6,3.0
109000015,1,2,3,2020-01-17,0.7,1.7,3.0
109000016,1,0,2,2020-01-18,0.7,1.6,2.9
109000017,1,2,3,2020-01-20,0.7,1.6,2.8
109000018,0,2,3,2020-01-21,0.6,1.7,2.9
109000019,0,2,2,2020-01-22,0.6,1.6,2.8
109000020,1,1,2,2020-01-23,0.7,1.6,2.7
109000021,1,0,3,2020-01-24,0.8,1.3,2.8
109000022,0,1,3,2020-01-25,0.8,1.1,2.7
109000023,0,2,2,2020-01-27,0.6,1.2,2.7
109000024,2,1,2,2020-01-28,0.7,1.3,2.5
109000025,0,1,2,2020-01-29,0.6,1.2,2.4
109000026,1,1,2,2020-01-30,0.6,1.3,2.4
109000027,1,2,2,2020-01-31,0.6,1.3,2.3
109000028,0,1,3,2020-02-01,0.6,1.2,2.3
109000029,1,2,2,2020-02-03,0.7,1.2,2.3
109000030,0,1,4,2020-02-04,0.6,1.2,2.5
109000031,1,1,2,2020-02-05,0.6,1.3,2.4
109000032,1,3,3,2020-02-06,0.7,1.5,2.4
109000033,0,1,2,2020-02-07,0.7,1.4,2.4
109000034,0,2,2,2020-02-08,0.5,1.5,2.4
109000035,1,1,2,2020-02-10,0.6,1.5,2.4
109000036,0,0,2,2020-02-11,0.5,1.4,2.4
109000037,1,0,3,2020-02-12,0.5,1.2,2.5
109000038,2,0,3,2020-02-13,0.7,1.1,2.5
109000039,0,1,2,2020-02-14,0.6,1.0,2.5
109000040,0,1,2,2020-02-15,0.6,1.0,2.3
109000041,1,1,3,2020-02-17,0.6,1.0,2.4
109000042,0,2,4,2020-02-18,0.5,0.9,2.5
109000043,1,2,2,2020-02-19,0.6,1.0,2.5
109000044,1,1,2,2020-02-20,0.7,0.9,2.5
109000045,2,1,2,2020-02-21,0.8,0.9,2.5
109000046,0,1,2,2020-02-22,0.8,1.0,2.5
109000047,0,0,2,2020-02-24,0.7,1.0,2.4
109000048,0,1,4,2020-02-25,0.5,1.1,2.5
109000049,1,0,3,2020-02-26,0.6,1.0,2.6
109000050,1,0,3,2020-02-27,0.7,0.9,2.7
109000051,1,0,3,2020-02-28,0.7,0.8,2.7
109000052,1,1,2,2020-02-29,0.8,0.7,2.5
109000053,1,2,3,2020-03-02,0.8,0.7,2.6
