strategy_id,lineage_id,game,bet_count,current_status,executable_status,implementation_kind,source_paths,git_first_seen_commit,git_last_seen_commit,current_exists,callable_entrypoint,parameter_source,implementation_signature_hash,notes,skip_reason,db_sources,evidence_level
deviation_scores,deviation_scores__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_39lotto_comprehensive.py,UNKNOWN,UNKNOWN,True,,,c663fee68cb9b3ee4897e8c4dd299f6d9ba1a3d762edc1ba22d67e1d833531a3,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w,deviation_w__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,ai_lab/automl_biglotto/strategies_phase1.py,UNKNOWN,UNKNOWN,True,,,5ec4e75ba3667610d77774d55456cdc5a82c50ba23041c513a215ceb88ebd485,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w100_t1,deviation_w100_t1__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/full_150_results.json,UNKNOWN,UNKNOWN,True,,,395c69718d4034b21e540685b26c5e88d0455082002d893caad089cdeafb68a4,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w100_t2,deviation_w100_t2__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/full_150_results.json,UNKNOWN,UNKNOWN,True,,,118b75bccf1c17c9eb28871172ecaa7da1e85b6b4dc97af5a653cd92eb00af10,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50,deviation_w50__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/integration_test_report.json;ai_lab/automl_biglotto/quick_150_report.json;ai_lab/automl_biglotto/report_output.json;ai_lab/automl_biglotto/strategies_phase1.py,UNKNOWN,UNKNOWN,True,,,e40e7db980217c91b511548c516c57ea4258a18a5a9f2731d654a5d6cce90b95,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50+adaptive_window,deviation_w50+adaptive_window__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/report_output.json,UNKNOWN,UNKNOWN,True,,,092f30fcb28a84380fca8c6e7776eb230b9389001688881f1d3dd0d1b1d82872,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50+bayesian_w100,deviation_w50+bayesian_w100__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/integration_test_report.json;ai_lab/automl_biglotto/report_output.json,UNKNOWN,UNKNOWN,True,,,b8689bebb88bc47651de89c32cab079a6eb1e1facd7f7e1a010bfe56bcaee093,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50+cond_entropy_w100,deviation_w50+cond_entropy_w100__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/report_output.json,UNKNOWN,UNKNOWN,True,,,bbc766def917c274ea73073cffa88cf0ada8edf3e7b4988a3cec12ce4c60db5f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50+hot_cold_mix_w50,deviation_w50+hot_cold_mix_w50__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/integration_test_report.json,UNKNOWN,UNKNOWN,True,,,1764e958e24e94f5e9e7ccdef95f6f0d6fe7fd396546a733d0faaf924b4674f3,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50+sum_range_w100,deviation_w50+sum_range_w100__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/report_output.json,UNKNOWN,UNKNOWN,True,,,810d333e2c6147a5c38273da6e7c33fe14507a3c0679f4074f26dde1b4fc7dc0,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50+tail_balance_w100,deviation_w50+tail_balance_w100__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/report_output.json,UNKNOWN,UNKNOWN,True,,,b18f369df73a48de62cb777f667b9fe5ca54bdbec772c948f991d3d08009642e,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50+zone_balance_w100,deviation_w50+zone_balance_w100__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/report_output.json,UNKNOWN,UNKNOWN,True,,,e37a60f37a2a6eaab3a17b3f182a66a2fd5c5b5d08fa69e28c5d9780c6813e8a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50_medium,deviation_w50_medium__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/quick_150_report.json,UNKNOWN,UNKNOWN,True,,,ce32a10b516ae8d86a21ff72d43cda52e861a4214016fdf62dc3bc011fe97054,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50_short,deviation_w50_short__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/quick_150_report.json,UNKNOWN,UNKNOWN,True,,,4d437e8b0553dadc6b887cfe1b401d539c8df723d2060f552d2fda5e677e22df,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50_t1,deviation_w50_t1__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/full_150_results.json,UNKNOWN,UNKNOWN,True,,,10a002dcd5521f8b0915784040530c1dc3d53956b796bf452ce2bc11dd1d4315,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_w50_t2,deviation_w50_t2__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,ai_lab/automl_biglotto/full_150_results.json,UNKNOWN,UNKNOWN,True,,,cb091a89deffd3845d2a5365fd847365f2cc083be728982f560faf69e76c987a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
deviation_weights,deviation_weights__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/unified_predictor.py;tools/tune_hyperparameters.py,UNKNOWN,UNKNOWN,True,,,75be952c76f9bbe53ac2600d897ca302fd4d649ddfc4bfbeef11f79771f5ba3b,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
discover_regime_signals,discover_regime_signals__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/discover_regime_hmm.py,UNKNOWN,UNKNOWN,True,,,aefea43431636bc2947e2d9a4820f3d76d790e4c64043be86d81c8f941864eec,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
discover_regime_specific_signals,discover_regime_specific_signals__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/research_regime_specific_discovery.py,UNKNOWN,UNKNOWN,True,,,9ac12ee3144b72e0640977aff563988a997cd9e92d3f76f83ee4eeedc7f9b496,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
diversified_2bet,diversified_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,tools/backtest_diversified_2bet.py,UNKNOWN,UNKNOWN,True,,,67c33a9b872f09dada756b2aa4249c7801500dd0951633de9f3bcf0641827cf5,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
diversified_3bet,diversified_3bet__current,UNKNOWN,3,UNKNOWN,UNKNOWN,python,tools/backtest_diversified_2bet.py,UNKNOWN,UNKNOWN,True,,,20abfc1c9586890c305e39f8e3307f29e34c61643b297ae06ce3f9e99d916d11,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
diversity_enforced_4bet,diversity_enforced_4bet__current,UNKNOWN,4,UNKNOWN,UNKNOWN,python,tools/research_true_orthogonal.py,UNKNOWN,UNKNOWN,True,,,702ead980292defdbdd31feaf09c3d8e631d2a4ac44f44f4090833dc2fb79dda,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
draw_snapshot,draw_snapshot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p112_cross_lottery_prediction_helpfulness_audit.py,UNKNOWN,UNKNOWN,True,,,3e1f85c6e58ab708c335c45c05fbbe0d3b11b97e406077b6b79056defc095168,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
dry_run_flag,dry_run_flag__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p48_powerlotto_wave4_production_apply_20260524.json;outputs/replay/p93_tier_b_replay_adapter_bootstrap_dryrun_20260526.json;outputs/research/p227a_star_box_play_dryrun_adapter_design_20260603.json;scripts/p48_powerlotto_wave4_production_apply.py;scripts/p93_tierb_dryrun_rehearsal.py,UNKNOWN,UNKNOWN,True,,,b60f39b658c3e3f4ae547061e3d49a6f771d61436a96d8ca10d1b26b47b4ee32,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
dry_run_flag_always_1,dry_run_flag_always_1__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/p227a_star_box_play_dryrun_adapter_design_20260603.json,UNKNOWN,UNKNOWN,False,,,f897ee18460aa89f846dfdc6b0000ccd94451b4d14f2770fcb40eb0bdfd8c33d,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
echo+warm,echo+warm__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/predict_biglotto_echo_3bet.py,UNKNOWN,UNKNOWN,True,,,d2a3347b14fd228d40ba0b22022cadc273e3c5e329f26da63fbb53df3f4fe10f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo2_hits,echo2_hits__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_p0p1_power.py,UNKNOWN,UNKNOWN,True,,,0c765f998fb39b39c4c2d31f1682f19d156eb3d5b2357205a4a378b01671fec7,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo2_rate,echo2_rate__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_p0p1_power.py,UNKNOWN,UNKNOWN,True,,,8fc19fc8f5d80ca25a3e31bf1381356d082c3b4f0ad597e7f3356ca98b0dc3a8,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_1,echo_1__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/analyze_draw_115000011.py,UNKNOWN,UNKNOWN,True,,,4dfdeed88a3c8b3777a708dc4b3d3ba68dd711f775c511f99c64d4c7ee981f64,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_2,echo_2__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py,UNKNOWN,UNKNOWN,True,,,4003e8d12faaa43da0b19313f103e5498d179851bedbe80f9ac20285f74156eb,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_2_5,echo_2_5__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/analyze_draw_115000011.py,UNKNOWN,UNKNOWN,True,,,12a2bd9cf48051000c1b2c154c09e74118950c915a22c0dda3a2c436975c23b0,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_3,echo_3__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py,UNKNOWN,UNKNOWN,True,,,6e151b7185374f43f78ee3af932e05ee46d1dfa0f93c22ba4ad72b70efbd4761,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_3bet,echo_3bet__current,UNKNOWN,3,UNKNOWN,UNKNOWN,python,lottery_api/engine/rolling_strategy_monitor.py;tools/rsm_bootstrap.py,UNKNOWN,UNKNOWN,True,,,32fd50366e9655012439f41054b58cf7b5078b67d666788fa6918a022a58a206,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_6_10,echo_6_10__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/analyze_draw_115000011.py,UNKNOWN,UNKNOWN,True,,,4e51ca84f99e538f17d4bfd86f42a472e945aab46613ad00765a66379d4376f1,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_all,echo_all__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/predict_biglotto_echo_2bet.py,UNKNOWN,UNKNOWN,True,,,6ca2e749b34181d8983e277adf5ee998f46df9c19afc4ec08f0a643eaa8b0da0,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_aware,echo_aware__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tests/test_p271g_prize_aware_null_prospective_preregistration.py,UNKNOWN,UNKNOWN,True,,,85fa537ad0281973c4e661fbbef6e04379ca7dad7c4f79d570f0b21505abdd3a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_aware_2bet,echo_aware_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py,UNKNOWN,UNKNOWN,True,,,a43b1159ad4690916402946fe1d5bfb8fce69fe9b3d3665d0baee33699f0c6fe,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_aware_3bet,echo_aware_3bet__current,UNKNOWN,3,UNKNOWN,UNKNOWN,mixed,00-Plan/roadmap/active_task.md;data/rolling_monitor_BIG_LOTTO.json;docs/replay/p91_all_strategy_replay_expansion_inventory_20260526.md;docs/replay/p92_tier_b_adapter_audit_dry_run_plan_20260526.md;docs/replay/p93_tier_b_replay_adapter_bootstrap_dryrun_20260526.md;lottery_api/engine/rolling_strategy_monitor.py;lottery_api/models/p93_tierb_replay_adapters.py;outputs/replay/p91_all_strategy_replay_expansion_inventory_20260526.json;outputs/replay/p92_tier_b_adapter_audit_dry_run_plan_20260526.json;outputs/research/p265a_d3_m3_real_replay_success_rate_20260610.json;scripts/replay_lifecycle_drift_guard.py;tools/backtest_echo_aware.py;tools/rsm_bootstrap.py,UNKNOWN,UNKNOWN,True,,,7dffcc5a9647c90a89e9c3b45c63a3ea1106c86b9a1c3b85c309511080f1d404,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_aware_deviation_2bet,echo_aware_deviation_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,tools/predict_biglotto_echo_2bet.py;tools/predict_biglotto_echo_phase2.py,UNKNOWN,UNKNOWN,True,,,dff95856f3f8619cc0836dcf7e95fa62cfec970d46c0cd24e0540325b5f2afb3,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_aware_mixed_3bet,echo_aware_mixed_3bet__current,UNKNOWN,3,UNKNOWN,UNKNOWN,mixed,docs/replay/p92_tier_b_adapter_audit_dry_run_plan_20260526.md;docs/replay/p93_tier_b_replay_adapter_bootstrap_dryrun_20260526.md;lottery_api/engine/rolling_strategy_monitor.py;lottery_api/models/p93_tierb_replay_adapters.py;outputs/replay/p92_tier_b_adapter_audit_dry_run_plan_20260526.json;outputs/research/p280ag_big649_no_db_strategy_output_adapter_20260619.json;outputs/research/p280ag_big649_no_db_strategy_output_adapter_20260619.md;outputs/research/p280aq_big649_private_strategy_pack_duplicate_remediation_20260619.json;outputs/research/p280aq_big649_private_strategy_pack_duplicate_remediation_20260619.md;outputs/research/p280d_big649_future_only_freeze_protocol_20260618.json;outputs/research/p280d_big649_future_only_freeze_protocol_20260618.md;scripts/p124_multi_bet_truth_and_coverage_matrix.py;scripts/p94a_biglotto_all_strategy_betcount_benchmark.py;tools/backtest_biglotto_comprehensive.py;tools/big649_no_db_strategy_output_adapter.py;tools/predict_biglotto_echo_3bet.py;tools/predict_biglotto_echo_phase2.py;tools/rsm_bootstrap.py,UNKNOWN,UNKNOWN,True,,,1c3e67244c500bd28f7bb86d367ae146b563f77e9a99339a94fe2238c9d92ba9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_boost,echo_boost__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/strategies_phase1.py;lottery_api/CLAUDE.md;tools/analyze_prediction_115000019.py;tools/backtest_biglotto_6bet.py;tools/backtest_p0p1_power.py;tools/backtest_p0p1_upgrade.py;tools/backtest_power_5bet_stack.py;tools/quick_backtest.py;tools/quick_predict.py,UNKNOWN,UNKNOWN,True,,,813358ba860cc10d07cbe4354fa7f8b4f71a5512ff1d6e50a5be0af1e49be355,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_candidates,echo_candidates__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py;tools/predict_biglotto_echo_2bet.py,UNKNOWN,UNKNOWN,True,,,df2d499db982d1afef7cccb04e66d305769a0ad01c7aaf749550d7a6c4a6456a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_counts,echo_counts__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/analyze_draw_115000019.py,UNKNOWN,UNKNOWN,True,,,e4ab6f7a4f7e0a5513ed2e877eb0a0d9500e0bcaf8058fd452bfca88fbcf262f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_detector,echo_detector__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py;tools/backtest_echo_phase2.py;tools/gridsearch_echo_weight.py;tools/gridsearch_echo_weight_v2.py;tools/predict_biglotto_echo_2bet.py;tools/predict_biglotto_echo_3bet.py;tools/predict_biglotto_echo_phase2.py,UNKNOWN,UNKNOWN,True,,,55cd362ede6a74e2be8c70bd930b68f216b9468be25985326ab337a6b7dd720f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_events,echo_events__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py,UNKNOWN,UNKNOWN,True,,,d524e292afe7fce2bf19ccfa677254e0c900fbdb0dd2285511af4d60fbd57122,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_from_n1,echo_from_n1__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/analyze_draw_016.py;tools/analyze_draw_115000019.py,UNKNOWN,UNKNOWN,True,,,2ea4d75ea77f20c4d04c004caab4e2c9dfb534080092db3f5858eb757ba282e6,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_from_n2,echo_from_n2__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/analyze_draw_016.py;tools/analyze_draw_115000019.py,UNKNOWN,UNKNOWN,True,,,50e5fc0370ceba85eae610ff94a870e2fce85570eb194db4918bd8fe90d3ab6f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_hit,echo_hit__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/analyze_biglotto_115000012.py,UNKNOWN,UNKNOWN,True,,,35ce87b231818b3b04dbd1044809d3df616eea7d6b6df1bfd79e0d82002c2649,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_hit_improvement,echo_hit_improvement__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py,UNKNOWN,UNKNOWN,True,,,c226e4d3e545a43e31a593644b9d10bd48210d3853b0916a13cca4fcc50ec0ce,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_hits,echo_hits__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_aware.py,UNKNOWN,UNKNOWN,True,,,82860b648a9bab51f68bebb9568eda2e035c5dcd4cbd9f6ad479cedbfa32fa76,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_indices,echo_indices__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/sgp_strategy.py;tools/research_39lotto_hidden_signals.py,UNKNOWN,UNKNOWN,True,,,e4436321f2652d22e73f28292dc6422f51b1ddd1eef002765bc0739ae8912769,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_lag2,echo_lag2__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/config.py;ai_lab/automl_biglotto/integration_test_report.json;ai_lab/automl_biglotto/predictability_detector.py;ai_lab/automl_biglotto/report_output.json,UNKNOWN,UNKNOWN,True,,,9500cb4fa47060077d1036a3ddc0e18535a5169af2ebde48a3e3381f163dac7f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_nums,echo_nums__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/sgp_strategy.py;tools/backtest_big_lotto_3bet.py;tools/backtest_big_lotto_orthogonal_5bet.py;tools/backtest_biglotto_6bet.py;tools/backtest_echo_aware.py;tools/backtest_echo_phase2.py;tools/backtest_power_5bet_orthogonal.py;tools/backtest_power_5bet_stack.py;tools/backtest_power_final_orthogonal_5bet.py;tools/backtest_power_regime_adaptive_5bet.py;tools/backtest_pp3_wheel_5bet.py;tools/backtest_stratified_5bet.py;tools/backtest_ultimate_vs_precision.py;tools/generate_final_5bet.py;tools/p1_f2cold_backtest.py;tools/p2_adaptive_validation.py;tools/p2_cold_classifier.py;tools/power_marginal_analysis.py;tools/predict_biglotto_echo_2bet.py;tools/predict_biglotto_echo_3bet.py;tools/predict_biglotto_echo_phase2.py;tools/predict_power_orthogonal_5bet.py,UNKNOWN,UNKNOWN,True,,,7f1ee8eace575fd0e807f6655b4ab338116aa668dc29ee903cf5e406e2cb4968,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_p0,echo_p0__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,ai_lab/automl_biglotto/main.py,UNKNOWN,UNKNOWN,True,,,5b2f445a9d9180ad7994a57d1e84dc9fc8bba71e201bd52a3f7c3c19c847d6b8,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_pool,echo_pool__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_ultimate_vs_precision.py,UNKNOWN,UNKNOWN,True,,,636509588f25d7cca2be9e9262a8836c231c89df1f52b3039eb0d3372cc52c57,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
echo_pred,echo_pred__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/analyze_biglotto_115000012.py,UNKNOWN,UNKNOWN,True,,,10b3912d939f4b4c3acae9dd6be81d9cbfde1786beda72fe6a456496085621d3,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
